name,optim,size,time,bandwidth
naive,3,11,0.013084,2564539284.622439
naive,3,11,0.013381,2507617666.841043
naive,3,11,0.013150,2551667832.699620
naive,3,11,0.013317,2519668994.518285
naive,3,11,0.013375,2508742579.439252
naive,3,11,0.013386,2506681010.010458
naive,3,11,0.013204,2541232353.832172
naive,3,11,0.013153,2551085835.930966
naive,3,11,0.013173,2547212631.898580
naive,3,11,0.013164,2548954117.289577
naive,3,11,0.013144,2552832623.250152
naive,3,11,0.012919,2597293288.954254
naive,3,11,0.013121,2557307522.292508
naive,3,11,0.013020,2577145314.900154
naive,3,11,0.013111,2559258027.610404
naive,3,11,0.013145,2552638417.649296
naive,3,11,0.012936,2593880024.737168
naive,3,11,0.012856,2610021157.436217
naive,3,11,0.013235,2535280090.668682
naive,3,11,0.012901,2600917138.206341
naive,3,11,0.013121,2557307522.292508
naive,3,11,0.013134,2554776305.771281
naive,3,11,0.013145,2552638417.649296
naive,3,11,0.013133,2554970836.823269
naive,3,11,0.013166,2548566914.780495
naive,3,11,0.012869,2607384567.565467
naive,3,11,0.013140,2553609741.248097
naive,3,11,0.013130,2555554607.768469
naive,3,11,0.012922,2596690295.619873
naive,3,11,0.012846,2612052934.765686
naive,3,11,0.013177,2546439401.988313
naive,3,11,0.013128,2555943936.624010
naive,3,11,0.012871,2606979411.079170
naive,3,11,0.012876,2605967070.518795
naive,3,11,0.013138,2553998477.698280
naive,3,11,0.013194,2543158405.335759
naive,3,11,0.012807,2620007183.571484
naive,3,11,0.012884,2604348959.950326
naive,3,11,0.012839,2613477062.076486
naive,3,11,0.013139,2553804094.679961
naive,3,11,0.012868,2607587193.036991
naive,3,11,0.012894,2602329145.338917
naive,3,11,0.013210,2540078122.634368
naive,3,11,0.012969,2587279821.111882
naive,3,11,0.013179,2546052963.047272
naive,3,11,0.012806,2620211775.730126
naive,3,11,0.012765,2628627653.740697
naive,3,11,0.012924,2596288455.586506
naive,3,12,0.062874,2134709546.076280
naive,3,12,0.063297,2120443749.308814
naive,3,12,0.063314,2119874403.765360
naive,3,12,0.063625,2109512424.361493
naive,3,12,0.063453,2115230611.633808
naive,3,12,0.062821,2136510529.918339
naive,3,12,0.063227,2122791339.143087
naive,3,12,0.062908,2133555795.765244
naive,3,12,0.063197,2123799041.093723
naive,3,12,0.063322,2119606582.230504
naive,3,12,0.063301,2120309758.139682
naive,3,12,0.065476,2049876718.186816
naive,3,12,0.063054,2128615599.327560
naive,3,12,0.062963,2131692073.122310
naive,3,12,0.063000,2130440126.984127
naive,3,12,0.063587,2110773082.548320
naive,3,12,0.062958,2131861367.896058
naive,3,12,0.063403,2116898695.645316
naive,3,12,0.062746,2139064290.950818
naive,3,12,0.063075,2127906904.478795
naive,3,12,0.065340,2054143373.125191
naive,3,12,0.062840,2135864544.875875
naive,3,12,0.063377,2117767139.498556
naive,3,12,0.065238,2057355038.474509
naive,3,12,0.062928,2132877701.500127
naive,3,12,0.063091,2127367263.159563
naive,3,12,0.063370,2118001073.062964
naive,3,12,0.063426,2116131050.357898
naive,3,12,0.062891,2134132514.986246
naive,3,12,0.062908,2133555795.765244
naive,3,12,0.067797,1979700104.724398
naive,3,12,0.068230,1967136567.492306
naive,3,12,0.065745,2041489512.510457
naive,3,12,0.066145,2029143971.577595
naive,3,12,0.067175,1998030934.127280
naive,3,12,0.065382,2052823835.306354
naive,3,12,0.066020,2032985883.065738
naive,3,12,0.065673,2043727681.086596
naive,3,12,0.065777,2040496343.706767
naive,3,12,0.069146,1941077256.818905
naive,3,12,0.066361,2022539262.518648
naive,3,12,0.065022,2064189474.331765
naive,3,12,0.063742,2105640362.712184
naive,3,12,0.066649,2013799576.887875
naive,3,12,0.065964,2034711782.184222
naive,3,12,0.066617,2014766921.356411
naive,3,12,0.065099,2061747922.395121
naive,3,12,0.063425,2116164414.662988
naive,3,12,0.063064,2128278066.725866
naive,3,12,0.063084,2127603322.554055
naive,3,13,0.333686,1608910508.681815
naive,3,13,0.259159,2071588916.456693
naive,3,13,0.260882,2057907069.096373
naive,3,13,0.258336,2078188529.666790
naive,3,13,0.260610,2060054917.309389
naive,3,13,0.266321,2015879003.157844
naive,3,13,0.259709,2067201798.936502
naive,3,13,0.262485,2045339398.441816
naive,3,13,0.270988,1981161202.710083
naive,3,13,0.268176,2001934968.080663
naive,3,13,0.260743,2059004122.833595
naive,3,13,0.263099,2040566144.303095
naive,3,13,0.267474,2007189154.833741
naive,3,13,0.271415,1978044367.481532
naive,3,13,0.264644,2028653254.938710
naive,3,13,0.264243,2031731822.602680
naive,3,13,0.261976,2049313341.680154
naive,3,13,0.288080,1863617439.600111
naive,3,13,0.262365,2046274891.849141
naive,3,13,0.269399,1992846714.353060
naive,3,13,0.260558,2060466045.947543
naive,3,13,0.264090,2032908902.268166
naive,3,13,0.263131,2040317986.098179
naive,3,13,0.270151,1987299369.611810
naive,3,13,0.267624,2006064149.702568
naive,3,13,0.262166,2047828139.423114
naive,3,13,0.260567,2060394877.325218
naive,3,13,0.262581,2044591619.347934
naive,3,13,0.267872,2004206904.790348
naive,3,13,0.265210,2024323788.695750
naive,3,13,0.266728,2012802975.315677
naive,3,13,0.266981,2010895576.838801
naive,3,13,0.269498,1992114642.780280
naive,3,13,0.264611,2028906251.062881
naive,3,13,0.278516,1927612460.325439
naive,3,13,0.264057,2033162961.027354
naive,3,13,0.264708,2028162775.586684
naive,3,13,0.258961,2073172840.698020
naive,3,13,0.273777,1960978869.663997
naive,3,13,0.259638,2067767091.103768
naive,3,13,0.261989,2049211653.924401
naive,3,13,0.264839,2027159564.867712
naive,3,13,0.259731,2067026700.701880
naive,3,13,0.260949,2057378690.855301
naive,3,13,0.265480,2022264999.246648
naive,3,13,0.263996,2033632752.011394
naive,3,13,0.267870,2004221868.816963
naive,3,13,0.264818,2027320318.105265
naive,3,13,0.271447,1977811182.293413
naive,3,13,0.262794,2042934435.337184
naive,3,14,1.329356,1615431568.368443
naive,3,14,1.355241,1584576948.306611
naive,3,14,1.313030,1635517579.948668
naive,3,14,1.301228,1650351550.996443
naive,3,14,1.283266,1673451683.438975
naive,3,14,1.270645,1690073661.801683
naive,3,14,1.344555,1597170549.363916
naive,3,14,1.301947,1649440144.644905
naive,3,14,1.340472,1602035438.263537
naive,3,14,1.371930,1565301180.089363
naive,3,14,1.337843,1605183603.756196
naive,3,14,1.288624,1666493599.374216
naive,3,14,1.342658,1599427142.280462
naive,3,14,1.347191,1594045423.403214
naive,3,14,1.294874,1658449893.966517
naive,3,14,1.299211,1652913689.924116
naive,3,14,1.321856,1624597269.294084
naive,3,14,1.274364,1685141488.617067
naive,3,14,1.281835,1675319871.902390
naive,3,14,1.230025,1745886179.549196
naive,3,14,1.318595,1628615039.492794
naive,3,14,1.355162,1584669322.191738
naive,3,14,1.356697,1582876388.758875
naive,3,14,1.271600,1688804378.735451
naive,3,14,1.309193,1640310976.303723
naive,3,14,1.346657,1594677522.190135
naive,3,14,1.427604,1504257236.600626
naive,3,14,1.367749,1570086066.961116
naive,3,14,1.320624,1626112843.625438
naive,3,14,1.308540,1641129539.792440
naive,3,14,1.291571,1662691131.962548
naive,3,14,1.395175,1539221709.104593
naive,3,14,1.331956,1612278219.400641
naive,3,14,1.323896,1622093916.742705
naive,3,14,1.322386,1623946145.830340
naive,3,14,1.348906,1592018752.974633
naive,3,14,1.304360,1646388763.838204
naive,3,14,1.284750,1671518698.579490
naive,3,14,1.254159,1712289787.817972
naive,3,14,1.446789,1484310184.829992
naive,3,14,1.367427,1570455788.864780
naive,3,14,1.352549,1587730757.259072
naive,3,14,1.326509,1618898664.087466
naive,3,14,1.317208,1630329946.371416
naive,3,14,1.347972,1593121851.195722
naive,3,14,1.310681,1638448751.450582
naive,3,14,1.386405,1548958383.733469
naive,3,14,1.324793,1620995618.183369
naive,3,14,1.300417,1651380786.317004
naive,3,14,1.261527,1702289089.333799
naive_prefetch,0,8,0.000292,1795506849.315068
naive_prefetch,0,8,0.000290,1807889655.172414
naive_prefetch,0,8,0.000305,1718977049.180328
naive_prefetch,0,8,0.000248,2114064516.129032
naive_prefetch,0,8,0.000247,2122623481.781377
naive_prefetch,0,8,0.000215,2438548837.209302
naive_prefetch,0,8,0.000215,2438548837.209302
naive_prefetch,0,8,0.000215,2438548837.209302
naive_prefetch,0,8,0.000190,2759410526.315789
naive_prefetch,0,8,0.000189,2774010582.010582
naive_prefetch,0,8,0.000206,2545087378.640777
naive_prefetch,0,8,0.000190,2759410526.315789
naive_prefetch,0,8,0.000169,3102295857.988166
naive_prefetch,0,8,0.000171,3066011695.906433
naive_prefetch,0,8,0.000170,3084047058.823529
naive_prefetch,0,8,0.000157,3339414012.738853
naive_prefetch,0,8,0.000156,3360820512.820513
naive_prefetch,0,8,0.000156,3360820512.820513
naive_prefetch,0,8,0.000155,3382503225.806452
naive_prefetch,0,8,0.000144,3640888888.888889
naive_prefetch,0,8,0.000144,3640888888.888889
naive_prefetch,0,8,0.000143,3666349650.349650
naive_prefetch,0,8,0.000147,3566585034.013606
naive_prefetch,0,8,0.000135,3883614814.814815
naive_prefetch,0,8,0.000138,3799188405.797101
naive_prefetch,0,8,0.000137,3826919708.029197
naive_prefetch,0,8,0.000133,3942015037.593985
naive_prefetch,0,8,0.000127,4128251968.503937
naive_prefetch,0,8,0.000124,4228129032.258064
naive_prefetch,0,8,0.000124,4228129032.258064
naive_prefetch,0,8,0.000127,4128251968.503937
naive_prefetch,0,8,0.000127,4128251968.503937
naive_prefetch,0,8,0.000134,3912597014.925373
naive_prefetch,0,8,0.000119,4405781512.605042
naive_prefetch,0,8,0.000120,4369066666.666667
naive_prefetch,0,8,0.000120,4369066666.666667
naive_prefetch,0,8,0.000120,4369066666.666667
naive_prefetch,0,8,0.000123,4262504065.040650
naive_prefetch,0,8,0.000119,4405781512.605042
naive_prefetch,0,8,0.000120,4369066666.666667
naive_prefetch,0,8,0.000120,4369066666.666667
naive_prefetch,0,8,0.000121,4332958677.685950
naive_prefetch,0,8,0.000121,4332958677.685950
naive_prefetch,0,8,0.000116,4519724137.931034
naive_prefetch,0,8,0.000119,4405781512.605042
naive_prefetch,0,8,0.000115,4559026086.956522
naive_prefetch,0,8,0.000119,4405781512.605042
naive_prefetch,0,8,0.000119,4405781512.605042
naive_prefetch,0,8,0.000117,4481094017.094017
naive_prefetch,0,8,0.000118,4443118644.067797
naive_prefetch,0,9,0.000486,4315127572.016461
naive_prefetch,0,9,0.000482,4350937759.336100
naive_prefetch,0,9,0.000501,4185932135.728543
naive_prefetch,0,9,0.000486,4315127572.016461
naive_prefetch,0,9,0.000482,4350937759.336100
naive_prefetch,0,9,0.000484,4332958677.685950
naive_prefetch,0,9,0.000483,4341929606.625259
naive_prefetch,0,9,0.000484,4332958677.685950
naive_prefetch,0,9,0.000526,3986980988.593156
naive_prefetch,0,9,0.000616,3404467532.467533
naive_prefetch,0,9,0.000485,4324024742.268041
naive_prefetch,0,9,0.000481,4359983367.983368
naive_prefetch,0,9,0.000483,4341929606.625259
naive_prefetch,0,9,0.000511,4104015655.577300
naive_prefetch,0,9,0.000482,4350937759.336100
naive_prefetch,0,9,0.000485,4324024742.268041
naive_prefetch,0,9,0.000485,4324024742.268041
naive_prefetch,0,9,0.000483,4341929606.625259
naive_prefetch,0,9,0.000483,4341929606.625259
naive_prefetch,0,9,0.000485,4324024742.268041
naive_prefetch,0,9,0.000483,4341929606.625259
naive_prefetch,0,9,0.000484,4332958677.685950
naive_prefetch,0,9,0.000482,4350937759.336100
naive_prefetch,0,9,0.000482,4350937759.336100
naive_prefetch,0,9,0.000499,4202709418.837676
naive_prefetch,0,9,0.000506,4144569169.960474
naive_prefetch,0,9,0.000485,4324024742.268041
naive_prefetch,0,9,0.000482,4350937759.336100
naive_prefetch,0,9,0.000490,4279902040.816327
naive_prefetch,0,9,0.000481,4359983367.983368
naive_prefetch,0,9,0.000481,4359983367.983368
naive_prefetch,0,9,0.000483,4341929606.625259
naive_prefetch,0,9,0.000532,3942015037.593985
naive_prefetch,0,9,0.000515,4072139805.825243
naive_prefetch,0,9,0.000483,4341929606.625259
naive_prefetch,0,9,0.000498,4211148594.377511
naive_prefetch,0,9,0.000507,4136394477.317554
naive_prefetch,0,9,0.000483,4341929606.625259
naive_prefetch,0,9,0.000485,4324024742.268041
naive_prefetch,0,9,0.000483,4341929606.625259
naive_prefetch,0,9,0.000498,4211148594.377511
naive_prefetch,0,9,0.000483,4341929606.625259
naive_prefetch,0,9,0.000483,4341929606.625259
naive_prefetch,0,9,0.000482,4350937759.336100
naive_prefetch,0,9,0.000482,4350937759.336100
naive_prefetch,0,9,0.000482,4350937759.336100
naive_prefetch,0,9,0.000483,4341929606.625259
naive_prefetch,0,9,0.000513,4088015594.541910
naive_prefetch,0,9,0.000483,4341929606.625259
naive_prefetch,0,9,0.000482,4350937759.336100
naive_prefetch,0,10,0.001931,4344178146.038322
naive_prefetch,0,10,0.001930,4346429015.544042
naive_prefetch,0,10,0.001934,4337439503.619442
naive_prefetch,0,10,0.001959,4282086778.968862
naive_prefetch,0,10,0.001933,4339683393.688567
naive_prefetch,0,10,0.001930,4346429015.544042
naive_prefetch,0,10,0.001932,4341929606.625259
naive_prefetch,0,10,0.001927,4353195640.892579
naive_prefetch,0,10,0.001930,4346429015.544042
naive_prefetch,0,10,0.001951,4299645310.097385
naive_prefetch,0,10,0.001937,4330721734.641198
naive_prefetch,0,10,0.001928,4350937759.336100
naive_prefetch,0,10,0.001929,4348682218.766200
naive_prefetch,0,10,0.001945,4312908997.429306
naive_prefetch,0,10,0.001940,4324024742.268041
naive_prefetch,0,10,0.001937,4330721734.641198
naive_prefetch,0,10,0.001931,4344178146.038322
naive_prefetch,0,10,0.002055,4082047688.564477
naive_prefetch,0,10,0.002210,3795750226.244344
naive_prefetch,0,10,0.002042,4108035259.549461
naive_prefetch,0,10,0.001935,4335197932.816537
naive_prefetch,0,10,0.001927,4353195640.892579
naive_prefetch,0,10,0.001928,4350937759.336100
naive_prefetch,0,10,0.001941,4321797011.849562
naive_prefetch,0,10,0.001932,4341929606.625259
naive_prefetch,0,10,0.001931,4344178146.038322
naive_prefetch,0,10,0.001934,4337439503.619442
naive_prefetch,0,10,0.001930,4346429015.544042
naive_prefetch,0,10,0.001929,4348682218.766200
naive_prefetch,0,10,0.001951,4299645310.097385
naive_prefetch,0,10,0.001934,4337439503.619442
naive_prefetch,0,10,0.001932,4341929606.625259
naive_prefetch,0,10,0.001948,4306266940.451745
naive_prefetch,0,10,0.001934,4337439503.619442
naive_prefetch,0,10,0.001932,4341929606.625259
naive_prefetch,0,10,0.001939,4326254770.500257
naive_prefetch,0,10,0.001928,4350937759.336100
naive_prefetch,0,10,0.001933,4339683393.688567
naive_prefetch,0,10,0.001928,4350937759.336100
naive_prefetch,0,10,0.001935,4335197932.816537
naive_prefetch,0,10,0.001931,4344178146.038322
naive_prefetch,0,10,0.001939,4326254770.500257
naive_prefetch,0,10,0.001935,4335197932.816537
naive_prefetch,0,10,0.001939,4326254770.500257
naive_prefetch,0,10,0.001930,4346429015.544042
naive_prefetch,0,10,0.001928,4350937759.336100
naive_prefetch,0,10,0.001931,4344178146.038322
naive_prefetch,0,10,0.001946,4310692702.980473
naive_prefetch,0,10,0.001963,4273361181.864493
naive_prefetch,0,10,0.001932,4341929606.625259
naive_prefetch,0,11,0.013292,2524408065.001505
naive_prefetch,0,11,0.013360,2511559281.437126
naive_prefetch,0,11,0.013516,2482571174.903818
naive_prefetch,0,11,0.013396,2504809793.968349
naive_prefetch,0,11,0.013032,2574772252.915899
naive_prefetch,0,11,0.013523,2481286105.154181
naive_prefetch,0,11,0.013468,2491419067.419067
naive_prefetch,0,11,0.013183,2545280436.926344
naive_prefetch,0,11,0.013385,2506868285.394098
naive_prefetch,0,11,0.013103,2560820575.440739
naive_prefetch,0,11,0.013247,2532983467.955009
naive_prefetch,0,11,0.013867,2419732602.581668
naive_prefetch,0,11,0.013511,2483489897.120864
naive_prefetch,0,11,0.013508,2484041456.914421
naive_prefetch,0,11,0.013207,2540655107.140153
naive_prefetch,0,11,0.013428,2498840631.516234
naive_prefetch,0,11,0.013242,2533939888.234406
naive_prefetch,0,11,0.013398,2504435885.953127
naive_prefetch,0,11,0.012908,2599506662.534862
naive_prefetch,0,11,0.013237,2534897031.049331
naive_prefetch,0,11,0.013168,2548179829.890644
naive_prefetch,0,11,0.013502,2485145311.805658
naive_prefetch,0,11,0.013469,2491234093.102680
naive_prefetch,0,11,0.013384,2507055588.762702
naive_prefetch,0,11,0.013424,2499585220.500596
naive_prefetch,0,11,0.013184,2545087378.640777
naive_prefetch,0,11,0.013874,2418511748.594493
naive_prefetch,0,11,0.013807,2430247845.295865
naive_prefetch,0,11,0.013319,2519290637.435243
naive_prefetch,0,11,0.013804,2430776006.954506
naive_prefetch,0,11,0.013223,2537580881.796869
naive_prefetch,0,11,0.013675,2453706179.159050
naive_prefetch,0,11,0.013639,2460182711.342474
naive_prefetch,0,11,0.014355,2337473493.556252
naive_prefetch,0,11,0.013571,2472509910.839290
naive_prefetch,0,11,0.013081,2565127436.740310
naive_prefetch,0,11,0.013766,2437485979.950603
naive_prefetch,0,11,0.012975,2586083391.136801
naive_prefetch,0,11,0.012971,2586880888.135071
naive_prefetch,0,11,0.013487,2487909245.940535
naive_prefetch,0,11,0.013560,2474515634.218289
naive_prefetch,0,11,0.015639,2145561225.142272
naive_prefetch,0,11,0.014364,2336008911.166806
naive_prefetch,0,11,0.013434,2497724579.425339
naive_prefetch,0,11,0.013584,2470143698.468787
naive_prefetch,0,11,0.014336,2340571428.571429
naive_prefetch,0,11,0.013810,2429719913.106445
naive_prefetch,0,11,0.013704,2448513718.622300
naive_prefetch,0,11,0.013604,2466512202.293443
naive_prefetch,0,11,0.013632,2461446009.389671
naive_prefetch,0,12,0.095297,1408415039.298194
naive_prefetch,0,12,0.098733,1359400889.267013
naive_prefetch,0,12,0.096172,1395600881.753525
naive_prefetch,0,12,0.096518,1390597898.837523
naive_prefetch,0,12,0.098656,1360461887.771651
naive_prefetch,0,12,0.095792,1401137130.449307
naive_prefetch,0,12,0.095866,1400055577.577034
naive_prefetch,0,12,0.096836,1386031310.669586
naive_prefetch,0,12,0.097733,1373310222.749737
naive_prefetch,0,12,0.098405,1363931995.325441
naive_prefetch,0,12,0.110611,1213421160.644059
naive_prefetch,0,12,0.097054,1382918045.624085
naive_prefetch,0,12,0.097879,1371261741.538022
naive_prefetch,0,12,0.098053,1368828368.331413
naive_prefetch,0,12,0.096903,1385072990.516289
naive_prefetch,0,12,0.097671,1374181978.274002
naive_prefetch,0,12,0.098318,1365138916.576822
naive_prefetch,0,12,0.096724,1387636243.331541
naive_prefetch,0,12,0.100447,1336204446.125818
naive_prefetch,0,12,0.099507,1348826997.095682
naive_prefetch,0,12,0.096186,1395397750.192336
naive_prefetch,0,12,0.095224,1409494749.222885
naive_prefetch,0,12,0.096602,1389388708.308317
naive_prefetch,0,12,0.095758,1401634620.606111
naive_prefetch,0,12,0.098199,1366793226.000265
naive_prefetch,0,12,0.096050,1397373534.617387
naive_prefetch,0,12,0.095665,1402997209.010610
naive_prefetch,0,12,0.096477,1391188863.666988
naive_prefetch,0,12,0.095000,1412818189.473684
naive_prefetch,0,12,0.097469,1377029906.944772
naive_prefetch,0,12,0.097033,1383217338.431255
naive_prefetch,0,12,0.095764,1401546802.556284
naive_prefetch,0,12,0.096173,1395586370.395017
naive_prefetch,0,12,0.096135,1396138014.250793
naive_prefetch,0,12,0.102897,1304389126.991069
naive_prefetch,0,12,0.096699,1387994994.777609
naive_prefetch,0,12,0.096743,1387363716.237867
naive_prefetch,0,12,0.095511,1405259373.265907
naive_prefetch,0,12,0.097741,1373197818.724998
naive_prefetch,0,12,0.095682,1402747935.870906
naive_prefetch,0,12,0.096431,1391852495.566778
naive_prefetch,0,12,0.098918,1356858488.849350
naive_prefetch,0,12,0.096518,1390597898.837523
naive_prefetch,0,12,0.096086,1396849988.551922
naive_prefetch,0,12,0.103128,1301467380.342875
naive_prefetch,0,12,0.097079,1382561913.493134
naive_prefetch,0,12,0.100999,1328901553.480727
naive_prefetch,0,12,0.096312,1393572223.606612
naive_prefetch,0,12,0.100124,1340515041.348727
naive_prefetch,0,12,0.096045,1397446280.389401
naive_prefetch,0,13,0.514597,1043284185.488839
naive_prefetch,0,13,0.510023,1052640590.718458
naive_prefetch,0,13,0.494692,1085262975.750568
naive_prefetch,0,13,0.498906,1076096322.754186
naive_prefetch,0,13,0.515530,1041396062.304812
naive_prefetch,0,13,0.507573,1057721573.054516
naive_prefetch,0,13,0.545633,983941425.830183
naive_prefetch,0,13,0.499373,1075089986.843502
naive_prefetch,0,13,0.511197,1050223127.287523
naive_prefetch,0,13,0.523142,1026243184.450876
naive_prefetch,0,13,0.506673,1059600397.100299
naive_prefetch,0,13,0.497071,1080068867.425378
naive_prefetch,0,13,0.552135,972354427.812039
naive_prefetch,0,13,0.514090,1044313081.367076
naive_prefetch,0,13,0.505079,1062944434.435009
naive_prefetch,0,13,0.497163,1079869000.710029
naive_prefetch,0,13,0.499086,1075708218.623644
naive_prefetch,0,13,0.537525,998783148.690758
naive_prefetch,0,13,0.495819,1082796165.536214
naive_prefetch,0,13,0.517524,1037383603.465733
naive_prefetch,0,13,0.507219,1058459781.672217
naive_prefetch,0,13,0.516345,1039752320.638333
naive_prefetch,0,13,0.518209,1036012327.072667
naive_prefetch,0,13,0.515744,1040963951.107526
naive_prefetch,0,13,0.496134,1082108688.378543
naive_prefetch,0,13,0.510549,1051556093.538524
naive_prefetch,0,13,0.515501,1041454647.032693
naive_prefetch,0,13,0.500763,1072105790.563600
naive_prefetch,0,13,0.508003,1056826262.837031
naive_prefetch,0,13,0.508235,1056343840.939723
naive_prefetch,0,13,0.509981,1052727281.996780
naive_prefetch,0,13,0.501197,1071177425.243966
naive_prefetch,0,13,0.502445,1068516776.960662
naive_prefetch,0,13,0.492376,1090367751.474483
naive_prefetch,0,13,0.509607,1053499877.356473
naive_prefetch,0,13,0.513469,1045576095.148880
naive_prefetch,0,13,0.513573,1045364363.001949
naive_prefetch,0,13,0.511498,1049605105.005298
naive_prefetch,0,13,0.516576,1039287369.138326
naive_prefetch,0,13,0.501673,1070161065.076255
naive_prefetch,0,13,0.521880,1028724825.630413
naive_prefetch,0,13,0.511742,1049104650.390236
naive_prefetch,0,13,0.532164,1008844852.338753
naive_prefetch,0,13,0.535037,1003427635.845745
naive_prefetch,0,13,0.514839,1042793789.903251
naive_prefetch,0,13,0.538636,996723041.163235
naive_prefetch,0,13,0.510082,1052518834.226654
naive_prefetch,0,13,0.509817,1053065927.577935
naive_prefetch,0,13,0.505892,1061236216.425640
naive_prefetch,0,13,0.495840,1082750306.550500
naive_prefetch,0,14,2.514600,854006063.787481
naive_prefetch,0,14,2.547505,842975243.620719
naive_prefetch,0,14,2.509324,855801661.323926
naive_prefetch,0,14,2.658064,807912694.351979
naive_prefetch,0,14,2.562669,837987132.946159
naive_prefetch,0,14,2.686677,799308457.250350
naive_prefetch,0,14,2.829589,758938364.546936
naive_prefetch,0,14,2.967075,723771272.381049
naive_prefetch,0,14,2.630958,816236385.377494
naive_prefetch,0,14,2.681298,800911964.279987
naive_prefetch,0,14,2.162269,993162112.577112
naive_prefetch,0,14,2.118560,1013652503.587342
naive_prefetch,0,14,2.164641,992073811.777565
naive_prefetch,0,14,2.119393,1013254100.584460
naive_prefetch,0,14,2.118994,1013444893.189882
naive_prefetch,0,14,2.099131,1023034602.414047
naive_prefetch,0,14,2.562552,838025393.435919
naive_prefetch,0,14,2.283317,940510515.184707
naive_prefetch,0,14,2.328437,922285485.070028
naive_prefetch,0,14,2.435983,881567584.010233
naive_prefetch,0,14,2.448099,877204577.102478
naive_prefetch,0,14,2.391502,897964395.597411
naive_prefetch,0,14,2.491119,862055826.317410
naive_prefetch,0,14,2.502749,858049947.477753
naive_prefetch,0,14,2.979222,720820283.953327
naive_prefetch,0,14,2.932923,732199122.854572
naive_prefetch,0,14,2.305120,931614687.304782
naive_prefetch,0,14,2.039196,1053103109.264632
naive_prefetch,0,14,2.149696,998970853.553247
naive_prefetch,0,14,2.321624,924992009.041947
naive_prefetch,0,14,1.998715,1074432146.654225
naive_prefetch,0,14,2.750298,780818532.391763
naive_prefetch,0,14,2.640809,813191581.822086
naive_prefetch,0,14,2.193400,979066129.296982
naive_prefetch,0,14,2.116314,1014728271.891600
naive_prefetch,0,14,2.239627,958857724.076375
naive_prefetch,0,14,2.173093,988215252.637600
naive_prefetch,0,14,2.172000,988712545.119705
naive_prefetch,0,14,2.143543,1001838380.662296
naive_prefetch,0,14,2.151327,998213497.064835
naive_prefetch,0,14,2.072999,1035930865.379096
naive_prefetch,0,14,2.189544,980790360.001900
naive_prefetch,0,14,2.154364,996806318.709373
naive_prefetch,0,14,2.803001,766137310.689507
naive_prefetch,0,14,2.546065,843452012.419164
naive_prefetch,0,14,2.496605,860161558.596574
naive_prefetch,0,14,2.342729,916659010.922732
naive_prefetch,0,14,2.341927,916972923.579599
naive_prefetch,0,14,2.937784,730987590.646555
naive_prefetch,0,14,2.917671,736026662.361863
naive_prefetch,1,8,0.000089,5890876404.494382
naive_prefetch,1,8,0.000093,5637505376.344087
naive_prefetch,1,8,0.000142,3692169014.084507
naive_prefetch,1,8,0.000108,4854518518.518518
naive_prefetch,1,8,0.000108,4854518518.518518
naive_prefetch,1,8,0.000040,13107199999.999998
naive_prefetch,1,8,0.000039,13443282051.282051
naive_prefetch,1,8,0.000039,13443282051.282051
naive_prefetch,1,8,0.000039,13443282051.282051
naive_prefetch,1,8,0.000040,13107199999.999998
naive_prefetch,1,8,0.000041,12787512195.121950
naive_prefetch,1,8,0.000040,13107199999.999998
naive_prefetch,1,8,0.000042,12483047619.047619
naive_prefetch,1,8,0.000041,12787512195.121950
naive_prefetch,1,8,0.000069,7598376811.594203
naive_prefetch,1,8,0.000039,13443282051.282051
naive_prefetch,1,8,0.000039,13443282051.282051
naive_prefetch,1,8,0.000110,4766254545.454545
naive_prefetch,1,8,0.000040,13107199999.999998
naive_prefetch,1,8,0.000105,4993219047.619047
naive_prefetch,1,8,0.000101,5190970297.029703
naive_prefetch,1,8,0.000103,5090174757.281553
naive_prefetch,1,8,0.000041,12787512195.121950
naive_prefetch,1,8,0.000042,12483047619.047619
naive_prefetch,1,8,0.000041,12787512195.121950
naive_prefetch,1,8,0.000041,12787512195.121950
naive_prefetch,1,8,0.000041,12787512195.121950
naive_prefetch,1,8,0.000107,4899887850.467290
naive_prefetch,1,8,0.000042,12483047619.047619
naive_prefetch,1,8,0.000041,12787512195.121950
naive_prefetch,1,8,0.000104,5041230769.230769
naive_prefetch,1,8,0.000104,5041230769.230769
naive_prefetch,1,8,0.000113,4639716814.159292
naive_prefetch,1,8,0.000097,5405030927.835052
naive_prefetch,1,8,0.000041,12787512195.121950
naive_prefetch,1,8,0.000041,12787512195.121950
naive_prefetch,1,8,0.000040,13107199999.999998
naive_prefetch,1,8,0.000038,13797052631.578947
naive_prefetch,1,8,0.000038,13797052631.578947
naive_prefetch,1,8,0.000037,14169945945.945946
naive_prefetch,1,8,0.000038,13797052631.578947
naive_prefetch,1,8,0.000038,13797052631.578947
naive_prefetch,1,8,0.000039,13443282051.282051
naive_prefetch,1,8,0.000037,14169945945.945946
naive_prefetch,1,8,0.000039,13443282051.282051
naive_prefetch,1,8,0.000037,14169945945.945946
naive_prefetch,1,8,0.000055,9532509090.909090
naive_prefetch,1,8,0.000042,12483047619.047619
naive_prefetch,1,8,0.000041,12787512195.121950
naive_prefetch,1,8,0.000040,13107199999.999998
naive_prefetch,1,9,0.000237,8848742616.033756
naive_prefetch,1,9,0.000222,9446630630.630630
